   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
 28678    38    30     1    -1    -1     1      49  import
 28679    38    30     8    -1    -1     1     111  sun.misc.Cleaner
 28680    38    30    24    -1    -1     1     102  ;
 28681    38    31     1    -1    -1     1      49  import
 28682    38    31     8    -1    -1     1     111  sun.misc.Unsafe
 28683    38    31    23    -1    -1     1     102  ;
 28684    38    32     1    -1    -1     1      49  import
 28685    38    32     8    -1    -1     1     111  sun.nio.ch.DirectBuffer
 28686    38    32    31    -1    -1     1     102  ;
 28687    38    33     1    -1    -1     1      49  import
 28688    38    33     8    -1    -1     1     111  sun.nio.ch.FileChannelImpl
 28689    38    33    34    -1    -1     1     102  ;
 28690    38    36     1    38    -1     0    1626  STARTCLASS
 28691    38    36     1    38    -1     0      24  class
 28692    38    36     7    38    -1     0     111  DirectDoubleBufferRU
 28693    38    40     5    38    -1     0      38  extends
 28694    38    40    13    38    -1     0     111  DirectDoubleBufferU
 28695    38    42     5    38    -1     0      17  implements
 28696    38    42    16    38    -1     0     111  DirectBuffer
 28697    38    43     1    38    -1     0      63  {
 28698    38    43     1    38   676     0    1627  STARTMETHOD
 28699    38   164     5    38   676     0     111  DirectDoubleBufferRU
 28700    38   164    25    38   676     0      59  (
 28701    38   164    26    38   676     0     111  DirectBuffer
 28702    38   164    39    38   676     0     111  db
 28703    38   164    41    38   676     0      66  ,
 28704    38   165    32    38   676     0      36  int
 28705    38   165    36    38   676     0     111  mark
 28706    38   165    40    38   676     0      66  ,
 28707    38   165    42    38   676     0      36  int
 28708    38   165    46    38   676     0     111  pos
 28709    38   165    49    38   676     0      66  ,
 28710    38   165    51    38   676     0      36  int
 28711    38   165    55    38   676     0     111  lim
 28712    38   165    58    38   676     0      66  ,
 28713    38   165    60    38   676     0      36  int
 28714    38   165    64    38   676     0     111  cap
 28715    38   165    67    38   676     0      66  ,
 28716    38   166    32    38   676     0      36  int
 28717    38   166    36    38   676     0     111  off
 28718    38   166    39    38   676     0      60  )
 28719    38   167     5    38   676     0      63  {
 28720    38   176     9    38   676     0      27  super
 28721    38   176    14    38   676     0      59  (
 28722    38   176    15    38   676     0     111  db
 28723    38   176    17    38   676     0      66  ,
 28724    38   176    19    38   676     0     111  mark
 28725    38   176    23    38   676     0      66  ,
 28726    38   176    25    38   676     0     111  pos
 28727    38   176    28    38   676     0      66  ,
 28728    38   176    30    38   676     0     111  lim
 28729    38   176    33    38   676     0      66  ,
 28730    38   176    35    38   676     0     111  cap
 28731    38   176    38    38   676     0      66  ,
 28732    38   176    40    38   676     0     111  off
 28733    38   176    43    38   676     0      60  )
 28734    38   176    44    38   676     0     102  ;
 28735    38   178     5    38   676     0      64  }
 28736    38   178     5    38   676     0    1628  ENDMETHOD
 28737    38   178     5    38   677     0    1629  STARTMETHOD
 28738    38   180     5    38   677     0      10  public
 28739    38   180    12    38   677     0     111  DoubleBuffer
 28740    38   180    25    38   677     0     111  slice
 28741    38   180    30    38   677     0      59  (
 28742    38   180    31    38   677     0      60  )
 28743    38   180    33    38   677     0      63  {
 28744    38   181     9    38   677     1      36  int
 28745    38   181    13    38   677     1     111  pos
 28746    38   181    17    38   677     1      67  =
 28747    38   181    19    38   677     1     111  this.position
 28748    38   181    32    38   677     1      59  (
 28749    38   181    33    38   677     1      60  )
 28750    38   181    34    38   677     1     102  ;
 28751    38   182     9    38   677     1      36  int
 28752    38   182    13    38   677     1     111  lim
 28753    38   182    17    38   677     1      67  =
 28754    38   182    19    38   677     1     111  this.limit
 28755    38   182    29    38   677     1      59  (
 28756    38   182    30    38   677     1      60  )
 28757    38   182    31    38   677     1     102  ;
 28758    38   183     9    38   677     0     111  assert
 28759    38   183    16    38   677     0      59  (
 28760    38   183    17    38   677     0     111  pos
 28761    38   183    21    38   677     0      92  <=
 28762    38   183    24    38   677     0     111  lim
 28763    38   183    27    38   677     0      60  )
 28764    38   183    28    38   677     0     102  ;
 28765    38   184     9    38   677     0      36  int
 28766    38   184    13    38   677     0     111  rem
 28767    38   184    17    38   677     0      67  =
 28768    38   184    19    38   677     0      59  (
 28769    38   184    20    38   677     0     111  pos
 28770    38   184    24    38   677     0      92  <=
 28771    38   184    27    38   677     0     111  lim
 28772    38   184    31    38   677     0      58  ?
 28773    38   184    33    38   677     0     111  lim
 28774    38   184    37    38   677     0      77  -
 28775    38   184    39    38   677     0     111  pos
 28776    38   184    43    38   677     0      65  :
 28777    38   184    45    38   677     0     112  0
 28778    38   184    46    38   677     0      60  )
 28779    38   184    47    38   677     0     102  ;
 28780    38   185     9    38   677     0      36  int
 28781    38   185    13    38   677     0     111  off
 28782    38   185    17    38   677     0      67  =
 28783    38   185    19    38   677     0      59  (
 28784    38   185    20    38   677     0     111  pos
 28785    38   185    24    38   677     0      90  <<
 28786    38   185    27    38   677     0     112  3
 28787    38   185    28    38   677     0      60  )
 28788    38   185    29    38   677     0     102  ;
 28789    38   186     9    38   677     0     111  assert
 28790    38   186    16    38   677     0      59  (
 28791    38   186    17    38   677     0     111  off
 28792    38   186    21    38   677     0      88  >=
 28793    38   186    24    38   677     0     112  0
 28794    38   186    25    38   677     0      60  )
 28795    38   186    26    38   677     0     102  ;
 28796    38   187     9    38   677     0      19  return
 28797    38   187    16    38   677     0      15  new
 28798    38   187    20    38   677     0     111  DirectDoubleBufferRU
 28799    38   187    40    38   677     0      59  (
 28800    38   187    41    38   677     0      44  this
 28801    38   187    45    38   677     0      66  ,
 28802    38   187    47    38   677     0      77  -
 28803    38   187    48    38   677     0     112  1
 28804    38   187    49    38   677     0      66  ,
 28805    38   187    51    38   677     0     112  0
 28806    38   187    52    38   677     0      66  ,
 28807    38   187    54    38   677     0     111  rem
 28808    38   187    57    38   677     0      66  ,
 28809    38   187    59    38   677     0     111  rem
 28810    38   187    62    38   677     0      66  ,
 28811    38   187    64    38   677     0     111  off
